TP_SUBSTANCIA,NU_LMR,DS_INGREDIENTE_ATIVO,ST_AUTORIZADO,NO_CULTURA,NO_UNIDADE_MEDIDA,DT_INICIO_VIGENCIA
quimico,0.1,fosfina,sim,trigo,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,fosfina,sim,canola,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.1,fosfina,sim,mamona,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.1,fosfina,sim,algodão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,fosfina,sim,amendoim,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,fosfina,sim,cacau,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,fosfina,sim,feijão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,fosfina,sim,feijão (farinha),miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,fosfina,sim,gergelim,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.1,fosfina,sim,girassol,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.01,fosfina,sim,aveia (farinha ou flocos),miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,fosfina,sim,soja,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,fosfina,sim,arroz (farinha),miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,fosfina,sim,aveia,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,fosfina,sim,cevada,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,fosfina,sim,cevada (farinha),miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,fosfina,sim,soja (farinha),miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,fosfina,sim,sorgo,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,fosfina,sim,arroz,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,fosfina,sim,castanha-de-caju,miligrama/kilograma  ,10/06/2015 00:00:00
quimico,0.1,fosfina,sim,milho,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,2.0,fluazinam,sim,seriguela,miligrama/kilograma  ,05/07/2018 00:00:00
quimico,0.01,fluazinam,sim,trigo,miligrama/kilograma  ,07/04/2016 00:00:00
quimico,0.01,fluazinam,sim,linhaça,miligrama/kilograma  ,09/08/2020 00:00:00
quimico,0.1,fluazinam,sim,lentilha,miligrama/kilograma  ,05/10/2021 00:00:00
quimico,0.02,fluazinam,sim,soja,miligrama/kilograma  ,05/10/2021 00:00:00
quimico,2.0,fluazinam,sim,agrião,miligrama/kilograma  ,10/04/2019 00:00:00
quimico,0.01,fluazinam,sim,arroz,miligrama/kilograma  ,07/04/2016 00:00:00
quimico,0.01,fluazinam,sim,mamona,miligrama/kilograma  ,05/07/2018 00:00:00
quimico,2.0,fluazinam,sim,morango,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.07,fluazinam,sim,pimentão,miligrama/kilograma  ,07/04/2016 00:00:00
quimico,0.04,fluazinam,sim,algodão,miligrama/kilograma  ,05/06/2020 00:00:00
quimico,0.1,fluazinam,sim,amendoim,miligrama/kilograma  ,05/10/2021 00:00:00
quimico,2.0,fluazinam,sim,almeirão,miligrama/kilograma  ,10/04/2019 00:00:00
quimico,0.01,fluazinam,sim,aveia,miligrama/kilograma  ,04/24/2017 00:00:00
quimico,0.1,fluazinam,sim,batata,miligrama/kilograma  ,05/16/2005 00:00:00
quimico,0.01,fluazinam,sim,cana-de-açúcar,miligrama/kilograma  ,07/04/2016 00:00:00
quimico,0.01,fluazinam,sim,centeio,miligrama/kilograma  ,04/24/2017 00:00:00
quimico,2.0,fluazinam,sim,framboesa,miligrama/kilograma  ,05/07/2018 00:00:00
quimico,0.01,fluazinam,sim,gergelim,miligrama/kilograma  ,05/07/2018 00:00:00
quimico,5.0,fluazinam,sim,maçã,miligrama/kilograma  ,06/05/2017 00:00:00
quimico,2.0,fluazinam,sim,nêspera,miligrama/kilograma  ,06/05/2017 00:00:00
quimico,0.01,fluazinam,sim,soja,miligrama/kilograma  ,07/04/2016 00:00:00
quimico,0.01,flazassulfurom,sim,citros,miligrama/kilograma  ,03/30/2022 00:00:00
quimico,0.1,flazassulfurom,sim,tomate,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,flazassulfurom,sim,soja,miligrama/kilograma  ,07/01/2024 00:00:00
quimico,0.1,flazassulfurom,sim,cana-de-açúcar,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.03,flazassulfurom,sim,café,miligrama/kilograma  ,01/16/2007 00:00:00
quimico,0.01,fludioxonil,sim,arroz,miligrama/kilograma  ,09/03/2009 00:00:00
quimico,0.05,fludioxonil,sim,soja,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,2.0,flupiradifurone,sim,caju,miligrama/kilograma  ,05/06/2020 00:00:00
quimico,0.01,flupiradifurone,sim,gengibre,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,1.0,flupiradifurone,sim,pepino,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.4,flupiradifurone,sim,feijão,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.9,flupiradifurone,sim,jiló,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.6,flupiradifurone,sim,algodão,miligrama/kilograma  ,07/01/2024 00:00:00
quimico,2.0,flupiradifurone,sim,caqui,miligrama/kilograma  ,05/06/2020 00:00:00
quimico,0.01,flupiradifurone,sim,cenoura,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.7,flupiradifurone,sim,manga,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,1.0,flupiradifurone,sim,maxixe,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.4,flupiradifurone,sim,melancia,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.4,flupiradifurone,sim,abacaxi,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,4.0,flupiradifurone,sim,couve,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.9,flupiradifurone,sim,berinjela,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.01,flupiradifurone,sim,centeio,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.9,flupiradifurone,sim,pimentão,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,1.5,flupiradifurone,sim,mirtilo,miligrama/kilograma  ,07/01/2024 00:00:00
quimico,1.0,flupiradifurone,sim,abobrinha,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,1.0,flupiradifurone,sim,chuchu,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,1.5,flupiradifurone,sim,morango,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,4.0,flupiradifurone,sim,agrião,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.8,flupiradifurone,sim,cana-de-açúcar,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.4,flupiradifurone,sim,maracujá,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,4.0,flupiradifurone,sim,repolho,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.5,flupiradifurone,sim,café,miligrama/kilograma  ,01/23/2017 00:00:00
quimico,2.0,flupiradifurone,sim,goiaba,miligrama/kilograma  ,05/06/2020 00:00:00
quimico,1.5,flupiradifurone,sim,café,miligrama/kilograma  ,09/08/2020 00:00:00
quimico,1.5,flupiradifurone,sim,azeitona,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.02,etofenproxi,sim,cebola,miligrama/kilograma  ,11/01/2018 00:00:00
quimico,4.0,etofenproxi,sim,espinafre,miligrama/kilograma  ,11/01/2018 00:00:00
quimico,0.05,etofenproxi,sim,pêssego,miligrama/kilograma  ,02/11/2011 00:00:00
quimico,0.5,etofenproxi,sim,tomate,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,1.0,etofenproxi,sim,trigo,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,4.0,etofenproxi,sim,agrião,miligrama/kilograma  ,11/01/2018 00:00:00
quimico,0.04,etofenproxi,sim,canola,miligrama/kilograma  ,05/28/2019 00:00:00
quimico,0.3,etofenproxi,sim,coco,miligrama/kilograma  ,08/07/2015 00:00:00
quimico,0.3,etofenproxi,sim,manga,miligrama/kilograma  ,02/11/2011 00:00:00
quimico,0.3,etofenproxi,sim,pêssego,miligrama/kilograma  ,01/08/2018 00:00:00
quimico,0.02,etofenproxi,sim,repolho,miligrama/kilograma  ,03/13/2017 00:00:00
quimico,0.1,etofenproxi,sim,abóbora,miligrama/kilograma  ,03/13/2017 00:00:00
quimico,0.1,etofenproxi,sim,abobrinha,miligrama/kilograma  ,03/13/2017 00:00:00
quimico,4.0,etofenproxi,sim,almeirão,miligrama/kilograma  ,11/01/2018 00:00:00
quimico,0.1,etofenproxi,sim,chuchu,miligrama/kilograma  ,03/13/2017 00:00:00
quimico,0.05,etofenproxi,sim,feijão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.5,etofenproxi,sim,mangaba,miligrama/kilograma  ,11/01/2018 00:00:00
quimico,0.1,etofenproxi,sim,maxixe,miligrama/kilograma  ,03/13/2017 00:00:00
quimico,2.0,etofenproxi,sim,aveia,miligrama/kilograma  ,07/04/2016 00:00:00
quimico,0.7,etofenproxi,sim,berinjela,miligrama/kilograma  ,08/05/2019 00:00:00
quimico,0.02,etofenproxi,sim,couve-chinesa,miligrama/kilograma  ,03/13/2017 00:00:00
quimico,0.5,etofenproxi,sim,feijão,miligrama/kilograma  ,12/07/2004 00:00:00
quimico,0.04,etofenproxi,sim,mamona,miligrama/kilograma  ,05/28/2019 00:00:00
quimico,0.3,etofenproxi,sim,nectarina,miligrama/kilograma  ,11/01/2018 00:00:00
quimico,0.05,etofenproxi,sim,pêssego,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.7,etofenproxi,sim,pimentão,miligrama/kilograma  ,08/05/2019 00:00:00
quimico,0.5,etofenproxi,sim,algodão,miligrama/kilograma  ,12/07/2004 00:00:00
quimico,0.03,etofenproxi,sim,batata,miligrama/kilograma  ,03/13/2017 00:00:00
quimico,2.0,etofenproxi,sim,carambola,miligrama/kilograma  ,11/01/2018 00:00:00
quimico,2.0,etofenproxi,sim,cevada,miligrama/kilograma  ,07/04/2016 00:00:00
quimico,0.2,etofenproxi,sim,citros,miligrama/kilograma  ,12/07/2004 00:00:00
quimico,0.01,fosfina,sim,milho (fubá),miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,fosfina,sim,linhaça,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.1,fosfina,sim,café,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,fosfina,sim,sorgo (farinha),miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.01,fosfina,sim,trigo (farinha),miligrama/kilograma  ,09/02/2003 00:00:00
quimico,1.0,fosmete,sim,maçã,miligrama/kilograma  ,04/24/2017 00:00:00
quimico,3.0,fosmete,sim,pêssego,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,1.0,fosmete,sim,citros,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.05,fluasifope-p-butílico,sim,cebola,miligrama/kilograma  ,11/28/2016 00:00:00
quimico,0.02,fluasifope-p-butílico,sim,cana-de-açúcar,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.6,fluasifope-p-butílico,sim,couve-flor,miligrama/kilograma  ,11/28/2016 00:00:00
quimico,1.0,fluasifope-p-butílico,sim,feijão,miligrama/kilograma  ,11/28/2016 00:00:00
quimico,0.2,fluasifope-p-butílico,sim,tomate,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.07,fluasifope-p-butílico,sim,batata,miligrama/kilograma  ,11/28/2016 00:00:00
quimico,0.01,fluasifope-p-butílico,sim,abobrinha,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.2,fluasifope-p-butílico,sim,mandioquinha-salsa / batata baroa,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.05,fluasifope-p-butílico,sim,espinafre,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.6,fluasifope-p-butílico,sim,couve-chinesa,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.05,fluasifope-p-butílico,sim,brócolis,miligrama/kilograma  ,05/15/2012 00:00:00
quimico,0.03,fluasifope-p-butílico,sim,café,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,6.0,fluasifope-p-butílico,sim,soja,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,0.05,fluasifope-p-butílico,sim,chicória,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.02,fluasifope-p-butílico,sim,mandioca,miligrama/kilograma  ,05/15/2012 00:00:00
quimico,0.2,fluasifope-p-butílico,sim,inhame,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.2,fluasifope-p-butílico,sim,nabo,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.2,fluasifope-p-butílico,sim,rabanete,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.05,fluasifope-p-butílico,sim,agrião,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.05,fluasifope-p-butílico,sim,estévia,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,6.0,fludioxonil,sim,manga,miligrama/kilograma  ,09/28/2020 00:00:00
quimico,30.0,fludioxonil,sim,banana,miligrama/kilograma  ,09/28/2020 00:00:00
quimico,0.5,fludioxonil,sim,ervilha,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,5.0,fludioxonil,sim,agrião,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,3.0,fludioxonil,sim,caqui,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,3.0,fludioxonil,sim,carambola,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,3.0,fludioxonil,sim,mangaba,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,0.5,fludioxonil,sim,nectarina,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,6.0,fludioxonil,sim,anonáceas,miligrama/kilograma  ,03/08/2024 00:00:00
quimico,6.0,fludioxonil,sim,macadâmia,miligrama/kilograma  ,03/08/2024 00:00:00
quimico,6.0,fludioxonil,sim,maracujá,miligrama/kilograma  ,03/08/2024 00:00:00
quimico,0.01,fludioxonil,sim,aveia,miligrama/kilograma  ,09/05/2024 00:00:00
quimico,6.0,fludioxonil,sim,quiuí,miligrama/kilograma  ,12/23/2024 00:00:00
quimico,0.5,fludioxonil,sim,feijão,miligrama/kilograma  ,08/26/2019 00:00:00
quimico,0.04,fludioxonil,sim,milho,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,3.0,fludioxonil,sim,uva,miligrama/kilograma  ,08/26/2019 00:00:00
quimico,0.5,fludioxonil,sim,amendoim,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,5.0,fludioxonil,sim,acelga,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,5.0,fludioxonil,sim,chicória,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,5.0,fludioxonil,sim,espinafre,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,5.0,fludioxonil,sim,estévia,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,5.0,fludioxonil,sim,mostarda,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,2.0,fludioxonil,sim,seriguela,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,3.0,fludioxonil,sim,figo,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,0.5,fludioxonil,sim,ameixa,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,0.2,fludioxonil,sim,gergelim,miligrama/kilograma  ,06/02/2023 00:00:00
quimico,6.0,fludioxonil,sim,caju,miligrama/kilograma  ,12/23/2024 00:00:00
quimico,0.02,fludioxonil,sim,sorgo,miligrama/kilograma  ,12/21/2006 00:00:00
quimico,0.2,fludioxonil,sim,canola,miligrama/kilograma  ,10/05/2022 00:00:00
quimico,2.0,ditiocarbamatos,sim,maxixe,miligrama/kilograma  ,12/23/2024 00:00:00
quimico,1.0,ditiocarbamatos,sim,batata-doce,miligrama/kilograma  ,06/09/2025 00:00:00
quimico,0.05,cipermetrinas (todos os isômeros),sim,feijão,miligrama/kilograma  ,05/28/2018 00:00:00
quimico,0.05,cipermetrinas (todos os isômeros),sim,milheto,miligrama/kilograma  ,05/28/2018 00:00:00
quimico,1.0,cipermetrinas (todos os isômeros),sim,pitanga,miligrama/kilograma  ,05/28/2018 00:00:00
quimico,1.0,cipermetrinas (todos os isômeros),sim,sorgo,miligrama/kilograma  ,05/28/2018 00:00:00
quimico,1.0,cipermetrinas (todos os isômeros),sim,acerola,miligrama/kilograma  ,05/28/2018 00:00:00
quimico,1.0,cipermetrinas (todos os isômeros),sim,mirtilo,miligrama/kilograma  ,09/19/2019 00:00:00
quimico,0.7,cipermetrinas (todos os isômeros),sim,romã,miligrama/kilograma  ,09/19/2019 00:00:00
quimico,0.7,cipermetrinas (todos os isômeros),sim,mamão,miligrama/kilograma  ,03/30/2022 00:00:00
quimico,2.0,ditiocarbamatos,sim,abóbora,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,6.5,ditiocarbamatos,sim,acelga,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,3.0,ditiocarbamatos,sim,banana,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,0.3,ditiocarbamatos,sim,gengibre,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.4,cipermetrinas (todos os isômeros),sim,pimentão,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,0.05,cipermetrinas (todos os isômeros),sim,feijões,miligrama/kilograma  ,02/22/2023 00:00:00
quimico,0.05,cipermetrinas (todos os isômeros),sim,grão-de-bico,miligrama/kilograma  ,02/22/2023 00:00:00
quimico,1.0,ditiocarbamatos,sim,mandioca,miligrama/kilograma  ,05/20/2024 00:00:00
quimico,2.0,ditiocarbamatos,sim,chuchu,miligrama/kilograma  ,12/23/2024 00:00:00
quimico,3.0,ditiocarbamatos,sim,lúpulo,miligrama/kilograma  ,06/09/2025 00:00:00
quimico,3.0,ditiocarbamatos,sim,pimenta,miligrama/kilograma  ,06/09/2025 00:00:00
quimico,1.0,tiametoxam,sim,arroz,miligrama/kilograma  ,07/21/2010 00:00:00
quimico,0.06,tiametoxam,sim,cebola,miligrama/kilograma  ,02/05/2018 00:00:00
quimico,0.02,tiametoxam,sim,feijão-vagem,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.02,tiametoxam,sim,mandioca,miligrama/kilograma  ,12/13/2012 00:00:00
quimico,0.1,tiametoxam,sim,melancia,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.02,tiametoxam,sim,melão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.7,tiametoxam,sim,pastagem,miligrama/kilograma  ,03/26/2007 00:00:00
quimico,0.02,tiametoxam,sim,repolho,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.02,tiametoxam,sim,soja,miligrama/kilograma  ,07/18/2016 00:00:00
quimico,0.02,tiametoxam,sim,uva,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.02,tiametoxam,sim,amendoim,miligrama/kilograma  ,07/18/2016 00:00:00
quimico,0.02,tiametoxam,sim,arroz,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,1.0,tiametoxam,sim,cebolinha,miligrama/kilograma  ,12/13/2012 00:00:00
quimico,0.05,tiametoxam,sim,cevada,miligrama/kilograma  ,01/22/2010 00:00:00
quimico,0.02,tiametoxam,sim,centeio,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.03,tiametoxam,sim,pêssego,miligrama/kilograma  ,10/09/2017 00:00:00
quimico,1.0,tiametoxam,sim,alface,miligrama/kilograma  ,12/13/2012 00:00:00
quimico,1.0,tiametoxam,sim, alho-poró,miligrama/kilograma  ,12/13/2012 00:00:00
quimico,0.03,tiametoxam,sim,berinjela,miligrama/kilograma  ,04/17/2019 00:00:00
quimico,0.02,tiametoxam,sim,milheto,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.02,tiametoxam,sim,triticale,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.2,tiametoxam,sim,canola,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.05,tiametoxam,sim,palma forrageira,miligrama/kilograma  ,07/21/2010 00:00:00
quimico,0.1,tiametoxam,sim,sorgo,miligrama/kilograma  ,01/22/2010 00:00:00
quimico,0.05,tiametoxam,sim,alface,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.07,tiametoxam,sim,aveia,miligrama/kilograma  ,12/13/2012 00:00:00
quimico,0.02,tiametoxam,sim,berinjela,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.02,tiametoxam,sim,cana-de-açúcar,miligrama/kilograma  ,01/22/2010 00:00:00
quimico,1.0,tiametoxam,sim,coentro,miligrama/kilograma  ,12/13/2012 00:00:00
quimico,0.1,tiametoxam,sim,figo,miligrama/kilograma  ,12/13/2012 00:00:00
quimico,0.06,tiametoxam,sim,algodão,miligrama/kilograma  ,06/08/2020 00:00:00
quimico,0.1,tiametoxam,sim,melão,miligrama/kilograma  ,07/18/2016 00:00:00
quimico,0.02,tiametoxam,sim,pimentão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.02,tiametoxam,sim,batata,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.3,tiametoxam,sim,cevada,miligrama/kilograma  ,12/13/2012 00:00:00
quimico,0.2,tiametoxam,sim,mamona,miligrama/kilograma  ,08/02/2023 00:00:00
quimico,0.1,tiacloprido,sim,couve,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.05,tiacloprido,sim,cana-de-açúcar,miligrama/kilograma  ,12/12/2016 00:00:00
quimico,0.2,tiacloprido,sim,melão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.05,tiacloprido,sim,cebola,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,tiacloprido,sim,soja,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,tiacloprido,sim,tomate,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,tiacloprido,sim,berinjela,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,tiacloprido,sim,melancia,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.2,tiacloprido,sim,pimentão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,tiacloprido,sim,citros,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.3,tiacloprido,sim,mamão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.2,tiacloprido,sim,alface,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.05,tiacloprido,sim,alho,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.05,tiacloprido,sim,banana,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,tiacloprido,sim,feijão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,tiacloprido,sim,algodão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,tiacloprido,sim,batata,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,tiacloprido,sim,pepino,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.2,tepraloxidim,sim,algodão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,2.0,tepraloxidim,sim,soja,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,1.0,tepraloxidim,sim,feijão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.1,tifluzamida,sim,batata,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.05,tifluzamida,sim,café,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.3,trifloxistrobina,sim,acerola,miligrama/kilograma  ,03/14/2016 00:00:00
quimico,0.2,trifloxistrobina,sim,citros,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.2,trifloxistrobina,sim,feijão,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.3,trifloxistrobina,sim,uva,miligrama/kilograma  ,07/04/2016 00:00:00
quimico,0.2,trifloxistrobina,sim,maçã,miligrama/kilograma  ,05/06/2020 00:00:00
quimico,2.0,trifloxistrobina,sim,acelga,miligrama/kilograma  ,03/14/2016 00:00:00
quimico,0.05,trifloxistrobina,sim,alho,miligrama/kilograma  ,03/05/2007 00:00:00
quimico,0.5,trifloxistrobina,sim,ameixa,miligrama/kilograma  ,03/14/2016 00:00:00
quimico,0.2,trifloxistrobina,sim,arroz,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.7,trifloxistrobina,sim,couve-de-bruxelas,miligrama/kilograma  ,03/14/2016 00:00:00
quimico,0.5,trifloxistrobina,sim,nêspera,miligrama/kilograma  ,03/14/2016 00:00:00
quimico,0.5,trifloxistrobina,sim,pêssego,miligrama/kilograma  ,03/14/2016 00:00:00
quimico,0.7,trifloxistrobina,sim,repolho,miligrama/kilograma  ,03/14/2016 00:00:00
quimico,0.4,trifloxistrobina,sim,citros,miligrama/kilograma  ,12/18/2019 00:00:00
quimico,0.15,trifloxistrobina,sim,mamão,miligrama/kilograma  ,08/17/2022 00:00:00
quimico,0.4,trifloxistrobina,sim,caju,miligrama/kilograma  ,12/13/2023 00:00:00
quimico,0.1,trifloxistrobina,sim,gengibre,miligrama/kilograma  ,12/13/2023 00:00:00
quimico,0.05,trifloxistrobina,sim,amendoim,miligrama/kilograma  ,09/02/2003 00:00:00
quimico,0.05,trifloxistrobina,sim,maracujá,miligrama/kilograma  ,03/05/2007 00:00:00
quimico,0.5,trifloxistrobina,sim,melão,miligrama/kilograma  ,01/27/2005 00:00:00
quimico,0.3,trifloxistrobina,sim,morango,miligrama/kilograma  ,03/14/2016 00:00:00
quimico,0.2,trifloxistrobina,sim,pepino,miligrama/kilograma  ,03/14/2016 00:00:00
quimico,0.2,trifloxistrobina,sim,jiló,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.2,trifloxistrobina,sim,pimentão,miligrama/kilograma  ,05/04/2022 00:00:00
quimico,0.06,trifloxistrobina,sim,ervilha,miligrama/kilograma  ,08/02/2023 00:00:00
